"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0141061","disruption of cell in another organism","2/27","70/12706",0.0285714285714286,13.4455026455026,4.81818386245275,0.00960816897152789,0.178222114648341,0.143973801307105,"LGALS3/HMGN2",2
"GO:0045069","regulation of viral genome replication","2/27","74/12706",0.027027027027027,12.7187187187187,4.66537596181456,0.0106901715441945,0.183870950560146,0.148537120403545,"RSAD2/ISG20",2
"GO:0098869","cellular oxidant detoxification","2/27","74/12706",0.027027027027027,12.7187187187187,4.66537596181456,0.0106901715441945,0.183870950560146,0.148537120403545,"HBB/HBA1",2
"GO:0141060","disruption of anatomical structure in another organism","2/27","74/12706",0.027027027027027,12.7187187187187,4.66537596181456,0.0106901715441945,0.183870950560146,0.148537120403545,"LGALS3/HMGN2",2
"GO:0150076","neuroinflammatory response","2/27","74/12706",0.027027027027027,12.7187187187187,4.66537596181456,0.0106901715441945,0.183870950560146,0.148537120403545,"BPGM/SNCA",2
"GO:0006091","generation of precursor metabolites and energy","4/27","429/12706",0.00932400932400932,4.38780972114305,3.29403526198274,0.0121502574306526,0.202529659568419,0.163610251303741,"MT-ATP8/BPGM/FECH/SNCA",4
"GO:0019730","antimicrobial humoral response","2/27","82/12706",0.024390243902439,11.4778681120145,4.39246264369784,0.0130078402963292,0.202529659568419,0.163610251303741,"LGALS3/HMGN2",2
"GO:0072522","purine-containing compound biosynthetic process","3/27","236/12706",0.0127118644067797,5.98210922787194,3.56502627780837,0.0133200160967659,0.202529659568419,0.163610251303741,"MT-ATP8/ATIC/SNCA",3
"GO:2000106","regulation of leukocyte apoptotic process","2/27","84/12706",0.0238095238095238,11.2045855379189,4.33009716091576,0.0136186292655377,0.202529659568419,0.163610251303741,"LGALS3/ANXA1",2
"GO:0006690","icosanoid metabolic process","2/27","88/12706",0.0227272727272727,10.6952861952862,4.2114672125885,0.0148770936910437,0.202529659568419,0.163610251303741,"HPGD/HPGDS",2
"GO:0071621","granulocyte chemotaxis","2/27","88/12706",0.0227272727272727,10.6952861952862,4.2114672125885,0.0148770936910437,0.202529659568419,0.163610251303741,"LGALS3/ANXA1",2
"GO:1901992","positive regulation of mitotic cell cycle phase transition","2/27","88/12706",0.0227272727272727,10.6952861952862,4.2114672125885,0.0148770936910437,0.202529659568419,0.163610251303741,"ANXA1/UBE2C",2
"GO:0033559","unsaturated fatty acid metabolic process","2/27","89/12706",0.0224719101123595,10.575114440283,4.18299784592507,0.015199316221739,0.202529659568419,0.163610251303741,"HPGD/HPGDS",2
"GO:0045471","response to ethanol","2/27","91/12706",0.021978021978022,10.3426943426943,4.12739396871909,0.0158527957007018,0.202529659568419,0.163610251303741,"HPGD/FECH",2
"GO:0051384","response to glucocorticoid","2/27","94/12706",0.0212765957446809,10.0126083530339,4.04714869190307,0.0168554025222613,0.202529659568419,0.163610251303741,"ANXA1/FECH",2
"GO:0042542","response to hydrogen peroxide","2/27","95/12706",0.0210526315789474,9.90721247563353,4.021199018659,0.0171955221789308,0.202529659568419,0.163610251303741,"HBB/HBA1",2
"GO:0043367","CD4-positive, alpha-beta T cell differentiation","2/27","98/12706",0.0204081632653061,9.60393046107332,3.94560445507477,0.018233450262857,0.202529659568419,0.163610251303741,"ANXA1/RSAD2",2
"GO:1990748","cellular detoxification","2/27","99/12706",0.0202020202020202,9.50692106247662,3.92112637618674,0.0185852393398039,0.202529659568419,0.163610251303741,"HBB/HBA1",2
"GO:0009060","aerobic respiration","3/27","268/12706",0.0111940298507463,5.26782752902156,3.25855981231768,0.0186774560349859,0.202529659568419,0.163610251303741,"MT-ATP8/BPGM/SNCA",3
"GO:0032787","monocarboxylic acid metabolic process","4/27","498/12706",0.00803212851405622,3.77986018146661,2.92039825116864,0.02000458484435,0.202529659568419,0.163610251303741,"HPGD/BPGM/HPGDS/SNCA",4
"GO:1901989","positive regulation of cell cycle phase transition","2/27","103/12706",0.0194174757281553,9.13772024451636,3.82658280670165,0.0200211166158888,0.202529659568419,0.163610251303741,"ANXA1/UBE2C",2
"GO:0019079","viral genome replication","2/27","105/12706",0.019047619047619,8.9636684303351,3.78122072279583,0.0207561084253155,0.202529659568419,0.163610251303741,"RSAD2/ISG20",2
"GO:0046634","regulation of alpha-beta T cell activation","2/27","105/12706",0.019047619047619,8.9636684303351,3.78122072279583,0.0207561084253155,0.202529659568419,0.163610251303741,"LGALS3/ANXA1",2
"GO:0006188","IMP biosynthetic process","1/27","10/12706",0.1,47.0592592592593,6.72372911326906,0.0210551379082841,0.202529659568419,0.163610251303741,"ATIC",1
"GO:0006784","heme A biosynthetic process","1/27","10/12706",0.1,47.0592592592593,6.72372911326906,0.0210551379082841,0.202529659568419,0.163610251303741,"FECH",1
"GO:0007567","parturition","1/27","10/12706",0.1,47.0592592592593,6.72372911326906,0.0210551379082841,0.202529659568419,0.163610251303741,"HPGD",1
"GO:0009396","folic acid-containing compound biosynthetic process","1/27","10/12706",0.1,47.0592592592593,6.72372911326906,0.0210551379082841,0.202529659568419,0.163610251303741,"ATIC",1
"GO:0018149","peptide cross-linking","1/27","10/12706",0.1,47.0592592592593,6.72372911326906,0.0210551379082841,0.202529659568419,0.163610251303741,"ANXA1",1
"GO:0033034","positive regulation of myeloid cell apoptotic process","1/27","10/12706",0.1,47.0592592592593,6.72372911326906,0.0210551379082841,0.202529659568419,0.163610251303741,"ANXA1",1
"GO:0034154","toll-like receptor 7 signaling pathway","1/27","10/12706",0.1,47.0592592592593,6.72372911326906,0.0210551379082841,0.202529659568419,0.163610251303741,"RSAD2",1
"GO:0034379","very-low-density lipoprotein particle assembly","1/27","10/12706",0.1,47.0592592592593,6.72372911326906,0.0210551379082841,0.202529659568419,0.163610251303741,"FECH",1
"GO:0045625","regulation of T-helper 1 cell differentiation","1/27","10/12706",0.1,47.0592592592593,6.72372911326906,0.0210551379082841,0.202529659568419,0.163610251303741,"ANXA1",1
"GO:0046160","heme a metabolic process","1/27","10/12706",0.1,47.0592592592593,6.72372911326906,0.0210551379082841,0.202529659568419,0.163610251303741,"FECH",1
"GO:0048245","eosinophil chemotaxis","1/27","10/12706",0.1,47.0592592592593,6.72372911326906,0.0210551379082841,0.202529659568419,0.163610251303741,"LGALS3",1
"GO:0050812","regulation of acyl-CoA biosynthetic process","1/27","10/12706",0.1,47.0592592592593,6.72372911326906,0.0210551379082841,0.202529659568419,0.163610251303741,"SNCA",1
"GO:0051133","regulation of NK T cell activation","1/27","10/12706",0.1,47.0592592592593,6.72372911326906,0.0210551379082841,0.202529659568419,0.163610251303741,"LGALS3",1
"GO:0051443","positive regulation of ubiquitin-protein transferase activity","1/27","10/12706",0.1,47.0592592592593,6.72372911326906,0.0210551379082841,0.202529659568419,0.163610251303741,"UBE2C",1
"GO:1903900","regulation of viral life cycle","2/27","107/12706",0.0186915887850467,8.79612322602977,3.73705303895503,0.0215023332330447,0.202529659568419,0.163610251303741,"RSAD2/ISG20",2
"GO:0097237","cellular response to toxic substance","2/27","108/12706",0.0185185185185185,8.71467764060357,3.71539998734227,0.0218796263995403,0.202529659568419,0.163610251303741,"HBB/HBA1",2
"GO:0031960","response to corticosteroid","2/27","109/12706",0.018348623853211,8.63472646958886,3.69402544232589,0.0222596899566497,0.202529659568419,0.163610251303741,"ANXA1/FECH",2
"GO:0071887","leukocyte apoptotic process","2/27","110/12706",0.0181818181818182,8.55622895622896,3.67292314692122,0.022642511362803,0.202529659568419,0.163610251303741,"LGALS3/ANXA1",2
"GO:0097530","granulocyte migration","2/27","110/12706",0.0181818181818182,8.55622895622896,3.67292314692122,0.022642511362803,0.202529659568419,0.163610251303741,"LGALS3/ANXA1",2
"GO:1901293","nucleoside phosphate biosynthetic process","3/27","290/12706",0.0103448275862069,4.86819923371647,3.07498992662356,0.0229654956491534,0.202529659568419,0.163610251303741,"MT-ATP8/ATIC/SNCA",3
"GO:0002829","negative regulation of type 2 immune response","1/27","11/12706",0.0909090909090909,42.7811447811448,6.39715746696555,0.0231370149779497,0.202529659568419,0.163610251303741,"ANXA1",1
"GO:0006167","AMP biosynthetic process","1/27","11/12706",0.0909090909090909,42.7811447811448,6.39715746696555,0.0231370149779497,0.202529659568419,0.163610251303741,"ATIC",1
"GO:0031115","negative regulation of microtubule polymerization","1/27","11/12706",0.0909090909090909,42.7811447811448,6.39715746696555,0.0231370149779497,0.202529659568419,0.163610251303741,"SNCA",1
"GO:0002286","T cell activation involved in immune response","2/27","112/12706",0.0178571428571429,8.40343915343915,3.63151125180716,0.0234163777424519,0.202529659568419,0.163610251303741,"LGALS3/ANXA1",2
"GO:0002698","negative regulation of immune effector process","2/27","112/12706",0.0178571428571429,8.40343915343915,3.63151125180716,0.0234163777424519,0.202529659568419,0.163610251303741,"LGALS3/ANXA1",2
"GO:0006906","vesicle fusion","2/27","114/12706",0.0175438596491228,8.25601039636127,3.59111803756031,0.0242011259505938,0.202529659568419,0.163610251303741,"ANXA1/SNCA",2
"GO:0045333","cellular respiration","3/27","300/12706",0.01,4.70592592592593,2.99756210078926,0.025078917036852,0.202529659568419,0.163610251303741,"MT-ATP8/BPGM/SNCA",3
"GO:0006837","serotonin transport","1/27","12/12706",0.0833333333333333,39.216049382716,6.11172607851468,0.0252146282584219,0.202529659568419,0.163610251303741,"SNCA",1
"GO:0009713","catechol-containing compound biosynthetic process","1/27","12/12706",0.0833333333333333,39.216049382716,6.11172607851468,0.0252146282584219,0.202529659568419,0.163610251303741,"SNCA",1
"GO:0010642","negative regulation of platelet-derived growth factor receptor signaling pathway","1/27","12/12706",0.0833333333333333,39.216049382716,6.11172607851468,0.0252146282584219,0.202529659568419,0.163610251303741,"SNCA",1
"GO:0030728","ovulation","1/27","12/12706",0.0833333333333333,39.216049382716,6.11172607851468,0.0252146282584219,0.202529659568419,0.163610251303741,"HPGD",1
"GO:0034163","regulation of toll-like receptor 9 signaling pathway","1/27","12/12706",0.0833333333333333,39.216049382716,6.11172607851468,0.0252146282584219,0.202529659568419,0.163610251303741,"RSAD2",1
"GO:0042423","catecholamine biosynthetic process","1/27","12/12706",0.0833333333333333,39.216049382716,6.11172607851468,0.0252146282584219,0.202529659568419,0.163610251303741,"SNCA",1
"GO:0045628","regulation of T-helper 2 cell differentiation","1/27","12/12706",0.0833333333333333,39.216049382716,6.11172607851468,0.0252146282584219,0.202529659568419,0.163610251303741,"ANXA1",1
"GO:0060856","establishment of blood-brain barrier","1/27","12/12706",0.0833333333333333,39.216049382716,6.11172607851468,0.0252146282584219,0.202529659568419,0.163610251303741,"BPGM",1
"GO:0071872","cellular response to epinephrine stimulus","1/27","12/12706",0.0833333333333333,39.216049382716,6.11172607851468,0.0252146282584219,0.202529659568419,0.163610251303741,"SNCA",1
"GO:0050868","negative regulation of T cell activation","2/27","117/12706",0.0170940170940171,8.0443178220956,3.53234384476235,0.0253984353004179,0.202529659568419,0.163610251303741,"LGALS3/ANXA1",2
"GO:0045931","positive regulation of mitotic cell cycle","2/27","118/12706",0.0169491525423729,7.97614563716259,3.51321631523602,0.0258028724609959,0.202529659568419,0.163610251303741,"ANXA1/UBE2C",2
"GO:0035710","CD4-positive, alpha-beta T cell activation","2/27","119/12706",0.0168067226890756,7.90911920323685,3.49431269553985,0.0262099562646621,0.202529659568419,0.163610251303741,"ANXA1/RSAD2",2
"GO:0090174","organelle membrane fusion","2/27","119/12706",0.0168067226890756,7.90911920323685,3.49431269553985,0.0262099562646621,0.202529659568419,0.163610251303741,"ANXA1/SNCA",2
"GO:0098754","detoxification","2/27","120/12706",0.0166666666666667,7.84320987654321,3.47562838093858,0.0266196745388682,0.202529659568419,0.163610251303741,"HBB/HBA1",2
"GO:0001921","positive regulation of receptor recycling","1/27","13/12706",0.0769230769230769,36.1994301994302,5.8593829804631,0.0272879861469539,0.202529659568419,0.163610251303741,"SNCA",1
"GO:0006177","GMP biosynthetic process","1/27","13/12706",0.0769230769230769,36.1994301994302,5.8593829804631,0.0272879861469539,0.202529659568419,0.163610251303741,"ATIC",1
"GO:0014059","regulation of dopamine secretion","1/27","13/12706",0.0769230769230769,36.1994301994302,5.8593829804631,0.0272879861469539,0.202529659568419,0.163610251303741,"SNCA",1
"GO:0015874","norepinephrine transport","1/27","13/12706",0.0769230769230769,36.1994301994302,5.8593829804631,0.0272879861469539,0.202529659568419,0.163610251303741,"SNCA",1
"GO:0032026","response to magnesium ion","1/27","13/12706",0.0769230769230769,36.1994301994302,5.8593829804631,0.0272879861469539,0.202529659568419,0.163610251303741,"SNCA",1
"GO:0042053","regulation of dopamine metabolic process","1/27","13/12706",0.0769230769230769,36.1994301994302,5.8593829804631,0.0272879861469539,0.202529659568419,0.163610251303741,"SNCA",1
"GO:0042762","regulation of sulfur metabolic process","1/27","13/12706",0.0769230769230769,36.1994301994302,5.8593829804631,0.0272879861469539,0.202529659568419,0.163610251303741,"SNCA",1
"GO:0051580","regulation of neurotransmitter uptake","1/27","13/12706",0.0769230769230769,36.1994301994302,5.8593829804631,0.0272879861469539,0.202529659568419,0.163610251303741,"SNCA",1
"GO:0009150","purine ribonucleotide metabolic process","3/27","311/12706",0.00964630225080386,4.53947838513755,2.9162376280525,0.0275224997589481,0.202529659568419,0.163610251303741,"MT-ATP8/BPGM/ATIC",3
"GO:0046632","alpha-beta T cell differentiation","2/27","124/12706",0.0161290322580645,7.59020310633214,3.40299661829698,0.0282846501621985,0.202529659568419,0.163610251303741,"ANXA1/RSAD2",2
"GO:1903038","negative regulation of leukocyte cell-cell adhesion","2/27","126/12706",0.0158730158730159,7.46972369194591,3.36788614381655,0.0291326309776459,0.202529659568419,0.163610251303741,"LGALS3/ANXA1",2
"GO:0001963","synaptic transmission, dopaminergic","1/27","14/12706",0.0714285714285714,33.6137566137566,5.63412564522144,0.0293570970249208,0.202529659568419,0.163610251303741,"SNCA",1
"GO:0002291","T cell activation via T cell receptor contact with antigen bound to MHC molecule on antigen presenting cell","1/27","14/12706",0.0714285714285714,33.6137566137566,5.63412564522144,0.0293570970249208,0.202529659568419,0.163610251303741,"LGALS3",1
"GO:0010992","ubiquitin recycling","1/27","14/12706",0.0714285714285714,33.6137566137566,5.63412564522144,0.0293570970249208,0.202529659568419,0.163610251303741,"UBE2C",1
"GO:0042069","regulation of catecholamine metabolic process","1/27","14/12706",0.0714285714285714,33.6137566137566,5.63412564522144,0.0293570970249208,0.202529659568419,0.163610251303741,"SNCA",1
"GO:0046040","IMP metabolic process","1/27","14/12706",0.0714285714285714,33.6137566137566,5.63412564522144,0.0293570970249208,0.202529659568419,0.163610251303741,"ATIC",1
"GO:0072677","eosinophil migration","1/27","14/12706",0.0714285714285714,33.6137566137566,5.63412564522144,0.0293570970249208,0.202529659568419,0.163610251303741,"LGALS3",1
"GO:0006631","fatty acid metabolic process","3/27","322/12706",0.0093167701863354,4.38440303657695,2.83861344899255,0.0300904758514536,0.202529659568419,0.163610251303741,"HPGD/HPGDS/SNCA",3
"GO:0050792","regulation of viral process","2/27","129/12706",0.0155038759689922,7.29600918748206,3.31664045396364,0.0304236996566085,0.202529659568419,0.163610251303741,"RSAD2/ISG20",2
"GO:0001771","immunological synapse formation","1/27","15/12706",0.0666666666666667,31.3728395061728,5.43137537094741,0.0314219692578488,0.202529659568419,0.163610251303741,"LGALS3",1
"GO:0001956","positive regulation of neurotransmitter secretion","1/27","15/12706",0.0666666666666667,31.3728395061728,5.43137537094741,0.0314219692578488,0.202529659568419,0.163610251303741,"SNCA",1
"GO:0010310","regulation of hydrogen peroxide metabolic process","1/27","15/12706",0.0666666666666667,31.3728395061728,5.43137537094741,0.0314219692578488,0.202529659568419,0.163610251303741,"SNCA",1
"GO:0014048","regulation of glutamate secretion","1/27","15/12706",0.0666666666666667,31.3728395061728,5.43137537094741,0.0314219692578488,0.202529659568419,0.163610251303741,"SNCA",1
"GO:0035542","regulation of SNARE complex assembly","1/27","15/12706",0.0666666666666667,31.3728395061728,5.43137537094741,0.0314219692578488,0.202529659568419,0.163610251303741,"SNCA",1
"GO:0035743","CD4-positive, alpha-beta T cell cytokine production","1/27","15/12706",0.0666666666666667,31.3728395061728,5.43137537094741,0.0314219692578488,0.202529659568419,0.163610251303741,"RSAD2",1
"GO:0042559","pteridine-containing compound biosynthetic process","1/27","15/12706",0.0666666666666667,31.3728395061728,5.43137537094741,0.0314219692578488,0.202529659568419,0.163610251303741,"ATIC",1
"GO:0050482","arachidonate secretion","1/27","15/12706",0.0666666666666667,31.3728395061728,5.43137537094741,0.0314219692578488,0.202529659568419,0.163610251303741,"ANXA1",1
"GO:0071871","response to epinephrine","1/27","15/12706",0.0666666666666667,31.3728395061728,5.43137537094741,0.0314219692578488,0.202529659568419,0.163610251303741,"SNCA",1
"GO:1903963","arachidonate transport","1/27","15/12706",0.0666666666666667,31.3728395061728,5.43137537094741,0.0314219692578488,0.202529659568419,0.163610251303741,"ANXA1",1
"GO:1904666","regulation of ubiquitin protein ligase activity","1/27","15/12706",0.0666666666666667,31.3728395061728,5.43137537094741,0.0314219692578488,0.202529659568419,0.163610251303741,"UBE2C",1
"GO:0009259","ribonucleotide metabolic process","3/27","330/12706",0.00909090909090909,4.27811447811448,2.78431041135923,0.0320360766282092,0.202529659568419,0.163610251303741,"MT-ATP8/BPGM/ATIC",3
"GO:0043270","positive regulation of monoatomic ion transport","2/27","134/12706",0.0149253731343284,7.02377003869541,3.23478419795685,0.0326256192294064,0.202529659568419,0.163610251303741,"LGALS3/SNCA",2
"GO:0006119","oxidative phosphorylation","2/27","135/12706",0.0148148148148148,6.97174211248285,3.21891665161679,0.0330734183929865,0.202529659568419,0.163610251303741,"MT-ATP8/SNCA",2
"GO:0002830","positive regulation of type 2 immune response","1/27","16/12706",0.0625,29.412037037037,5.24757033467263,0.0334826111954457,0.202529659568419,0.163610251303741,"RSAD2",1
